username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
kirstinb89,"Glasgow, United Kingdom",United Kingdom,5,null,null,null,null,"We were extremely excited to visit Nautika as we had read some great reviews. It exceeded every expectation we had. The staff were attentive, but not overly - they had the perfect balance. The food was fantastic, in fact, it was the best meal we had during our two week stay in Croatia! The views from our table were spectacular. It was one of the more expensive meals, but without a doubt, worth every penny! Highly recommended!",,Jul 2016
Truffles_EOD,Sarajevo,Sarajevo,5,5.0,5.0,5.0,null,"Chosen by many Famous people including Pope John Paul II, Roger Moore, Novak Đjoković, Eva Longorija, Goldie Hawn, Kurt Russell, the Prince and Princess Akishino of Japan and the king and queen of Norway! when you step out onto the balcony you immediately realise why, the setting is stunning, one of the most romantic and majestic locations in the World, between the walled coastal City of Dubrovnik and one of its' adjacent Fortresses. The meal itself did not disappoint, We had the amazingly tasty Shrimp soup to start and quite possibly the Best Steak any of the 4 of us have tasted in our lives. 

After asking for a bottle of Pošip Stina (voted Croatia's Number 1 Wine in 2015), we decided to go with the recommendation of our colourful waiter, who was quite excited and animated in his tale of the fabulous Grk white wine, one of Croatia's oldest wines produced on the Island of Korčula (reputed birthplace of Marco Polo), it didn't disappoint and is absolutely delicious, only 30,000 bottles are produced each year so if you get the chance to try it I would highly recommend it.

Nautika is now firmly planted in our Top 3 restaurants on the Adriatic, we will definitely be back.",,Aug 2016
Diana B,"Perth, United Kingdom",United Kingdom,5,null,null,null,null,Having read previous reviews on TripAdvisor decided to splash out on a top quality dinner. Was not disappointed. Service from Thomaslav was excellent and food was exquisite. Mr Michelin needs to visit here an award them a star!,,Aug 2016
Ed C,null,null,5,null,null,null,null,"We just walked upon this place and thought ""wow!"" We had no reservation, but had to give it a try. I want to personally thank the hostess. She worked on the evening of Thursday, July 14th. I forgot her name but she had straight dark hair and helped us get great seats. She also helped my mom who is 73 and going blind to the bathroom, my mom loved her! The waiter was Peter, he was smooth and professional, a class act. We loved the view (Game of Thrones, too), and the food was delecious. We had an app that was similar to shrimp and grits, coupled with a local wine (Pomet), that was supurb. This experience will never be forgotten, thank you for making my 50th birthday so memorable!!",,Jul 2016
chatterbox777,"Hong Kong, China",China,5,null,null,null,null,"Excellent experience with drinks, food and view. Though not cheap at all. 

Manager Marko is friendly and helpful. Sommelier is very knowledgeable, if u like to explore more Croatian wine, he is the one to ask for.",,Aug 2016
Simon K W,"Lund, Sweden",Sweden,4,4.0,5.0,5.0,null,Unfortunately they didn't have a table with a view available. It might be smart to go on off hours. The food was really good and super nice staff.,,Jul 2016
Anne Sophie K,"London, United Kingdom",United Kingdom,5,null,null,null,null,"My dad and I ate at Nautika, and their food is to die for. The dishes are beautifully prepared, with a new and special type of olive oil for each dish. 

The setting is absolutely breath taking. I honestly have never seen anything like it, and were so lucky to get a table on the balcony looking out over the ocean and the castle. 

Also a special thanks to the waiters. They were a great part of making the experience special and were extremely tentative. 

It's a must-go-to restaurant!",,Aug 2016
Theranster,"Dubai, United Arab Emirates",United Arab Emirates,5,null,null,null,null,"We had dinner at Nautica. The waiter was great, the food was excellent and the view was amazing. This is the best restaurant in Dubrovnik.",,Aug 2016
lizg007,"Lake Macquarie, Australia",Australia,5,4.0,5.0,5.0,null,"What's not to love about this restaurant! The setting is beautiful and all staff were friendly and very professional. Our waiter was attentive and helpful with wine recommendations. I enjoyed the beef carpaccio as a starter and it's definitely the best I've ever had. The beef melted in the mouth and the small pieces of goat cheese added another dimension. My partner enjoyed his cuttlefish and pasta starter as well. We both had the lobster tail which was fresh and sweet and served on a bed of pasta and broad beans. For dessert I had a chocolate and fruit tray and he had the chocolate square. Neither were too sweet or filling. We enjoyed traditional Croatian wines on recommendation by our waiter, as well as tasting some local olive oil which was lightly poured on our meal. It was a special occasion for us and we weren't disappointed with the location, food or service. Yes, a little expensive, but for fine dining, it was reasonably priced.",,Jul 2016
Matt McGregor,"Ruddington, United Kingdom",United Kingdom,5,null,null,null,null,"We dropped in here at 9.30 not expecting any tables. One left at the front. Shame was we wanted to sit under the moonlit castle fort. We met our waiter, who had a word, an dthey instantly moved us the one of the best table sin the terrace, watching the sea and the fort under the moonlight! Perfect. We chose the taster menu, i dont do fish, but i do now! Absoultely brilliant. Cant fault the place. Yes expensive, but what do you expect, its five star! Briliant romantic, courteous, good food and wine. ideal. Thanks guys, really made us welcome.",,Jul 2016
