username,location,country,rating,rating_value,rating_service,rating_food,rating_atmosphere,review,title,date
Charles Y,"Ewell, United Kingdom",United Kingdom,4,2.0,4.0,4.0,null,"Our friends had seen this Restaurant earlier in the day and thought it would be good to try that evening. We hadn't booked but after a short wait in the bar area we were shown to our table. Waiters very friendly. We ordered our wines which were served promptly and professionally and our meal order was taken. All starters and main courses were well presented, hot, and served professionally. We had one dessert only a creme caramel (or Croatian equivalent). The meal and meal experience was very good but nothing was exceptional and it is difficult to see how they can justify their prices. Two course (1 dessert) Dinner for Four with 2 bottles of wine and a sparkling water cost £250+ with tip.

So London prices ++ and although as I've already said it was very nice it's not really what I would call value for money.",,May 2018
maharookh2018,"Greater London, United Kingdom",United Kingdom,5,null,null,null,null,"Visited Dubrovnik for 4 days and customer service is not at the top of their agenda in spite of it relying heavily on tourism. But our experience here was totally different in a very good way. We walked in (party of 6) without a reservation and the hostess was very helpful - we wanted a harbour side table. Suggested we sit at the bar overlooking the harbour while a table became available which we did. The waiters were friendly and very pleasant. Was shown to our table in about 30 mins. The food was superb and our waiter - Vedren - was extremely polite and helpful. 
The ambience was great and we got fig liqueur after dinner on the house plus a 10% off our bill for the wait for the table.
All in all our best dinner in Dubrovnik.",,Jun 2018
RESTAURANTE V,"Jarretaderas, Mexico",Mexico,3,null,null,null,null,"Right on the port with outstanding view on the wall and marina.
Service professional but not really friendly and food very average.",,Jun 2018
Mjw369,"Leicester, United Kingdom",United Kingdom,5,null,null,null,null,"As this restaurant is right in the centre of the touristy harbour area I was unsure what to expect but we had some delicious food, a lovely view of the harbour and polite staff. I had fresh fish (sea bream) with roasted veg and my partner had a burger. Despite the price of our meal being similar to the other places we ate (300-400kuna), thr restuarant felt quite classy and i actually felt a little undressed having been walking round a hot dubrovnik all day so I think it would be even more lovely to come to dressed up in the evening. Useful tip- this restaurant, dubravka (near pile gate) and panorama (mount srd) do 10% off at the others once you have eaten at one.",,Jun 2018
Maxie101941,"London, United Kingdom",United Kingdom,4,null,null,null,null,"Great for Lunch & Dinner - must book WELL in advance for prime table .
Once again first & by Pile Gate",,Jun 2018
Simon R,"Dublin, Ireland",Ireland,5,null,null,null,null,For our last night we chose here and were not disappointed the food ambience and view all made for a fantastic last evening in a beautiful city.,,Jun 2018
John S,"Dewsbury, United Kingdom",United Kingdom,5,5.0,5.0,5.0,null,"We just stopped for a coffee but after looking at the menu and having a sneaky look into the restaurant at the harbour side we stay for lunch. The staff are very friendly and helpful, the food was first class the wine was very good and we sat and ate nobody rushed us we enjoyed the food the view and for what would appear to be a classy restaurant the prices were good too
We will return",,Jun 2018
Sheila A,"Canyon Lake, Texas",USA,5,null,null,null,null,"Had a wonderful time at this restaurant. Everything was exceptional, to include the service provided by our waiter Marijo. Highly recommend this restaurant. It’s a MUST!",,May 2018
MrsMev2011,"London, United Kingdom",United Kingdom,5,5.0,4.0,5.0,null,"We were worried this restaurant wouldn't be very good as it's in such a central spot - in London this would be a tourist trap and nothing more! However it was a real gem...the food was reasonable and very tasty (we had oysters and mussels) but the main attraction is the view looking out to the harbour and the romantic atmosphere. The service was initially very slow and it took a while to get asked for our drinks order, but once that was done the rest of the service was attentive and friendly. There was a keyboard and cello duo performing background music who were fabulous. They played pop songs but with a classical twist...we had lots of fun trying to guess the tune!",,Jun 2018
James Stevenson,"Belfast, United Kingdom",United Kingdom,5,null,null,null,null,Was a beautiful place. Beautiful food at a reasonable price with very attentive staff. Would definitely go back again. Not to mention the view was priceless.,,Jun 2018
munkycheeks,"Zurich, Switzerland",Switzerland,5,null,null,null,null,"We visited on more than one occasion for drinks and also had a lunch here.
Sit to the front on the main square or on the port side, both offer a beautiful view of the Old City. 
Service swift and professional. Greeting impeccable and you feel well looked after. Good selection of wines and the uncomplicated food menu has something for everyone.
A well executed formula and a must when in Dubrovnik.
Would return.",,Jun 2018
AnPaKe,"Ware, United Kingdom",United Kingdom,5,null,null,null,null,"We had a lovely dinner here, sitting at the seafront, enjoying the sunset. I had the grilled octopus which was great. Staff is very friendly.",,Jun 2018
KolkataNikita,kolkata,kolkata,5,5.0,5.0,5.0,null,"Good variety of breakfast ...well cooked eggs. staff is very courteous and helpful. besides the view of the street while sipping your latte was cherry on the cake. 
We have a dinner also one evening and the staff were very helpful in preparing off menu vegetarian dishes for us. Loved the ambience and setting",,May 2018
Kerry Polly,null,null,5,null,null,null,null,After going to panorama the night before we were given a voucher for 10% off this restaurant so we decided to give it a go. Panorama was so food we thought this had to be the same. It didn’t disappoint. Excellent service and the food was fantastic. Great seats at the front. Would go back!,,Jun 2018
Balut_Jensen,"Copenhagen, Denmark",Denmark,5,null,null,null,null,"3 visits and 3 wins! Ambiance, food, wine, service, atmosphere, views; all fantastic! And if you are lucky, you will be serviced by Goran. Thanks guys. We thoroughly enjoyed it. Great idea having snacks addition for easy/quick lunch.",,Jun 2018
naimelies,Dubai,Dubai,4,null,null,null,null,"Instagram: EATINGWITHN - food and travel blog.
One of the better places ive been to in Dubrovnik.
The food was very good and the service was great as well.
The view was my favourite part.",,Jun 2018
